"name","desc","id","category","sub_category","tags","logo","detail.welcome","detail.prop","detail.gptlink"
"WebStorm Wizard","Replies with only the WebStorm macOS shortcut","MzgzMDExMDYzMDM3MjMwZDM3","Code","Developer tools","[""productivity"",""developer"",""IDE""]","https://files.oaiusercontent.com/file-oy3uajVB0vcviLc1jG3brxGU?se=2123-10-23T06%3A34%3A37Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D4ac448ae-6cb7-43b2-9ede-8480b9d6c7d5.png&sig=hQWfTm4Uf1PPg7teyGLUbpl%2BpRkdUbeNHkFJb6OhCMI%3D","Hi! Ask me for a WebStorm macOS shortcut.","Shortcut for basic code completion?,How to add a bookmark in WebStorm?,What's the shortcut for find in path?,Shortcut to navigate to last edit location?","https://chat.openai.com/g/g-YQpgQVBlV"
"Javascript Trainer","Specialized, interactive Javascript instructor","NTUzODJkMjQwZTM3MjA1MjMz","Code","Developer tools","[""javascript"",""training"",""programming""]","https://files.oaiusercontent.com/file-bJ9XIscuEKmyd60iXk3Wg5F3?se=2123-10-22T18%3A11%3A20Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D410ffa3f-83a1-4149-8e67-d9598d591b4d.png&sig=SQBfs1TNQkEUcO9cEM6tQ5fS%2BL3a5BO2VKfVviPx9a0%3D","Hello! First, let's choose your preferred language.","What's your preferred language for learning?,Can you tell me about your coding experience?,Do you have any knowledge of Data Structures and Algorithms?,Are you ready for a JavaScript question?","https://chat.openai.com/g/g-4YLEoVA3R"
"The Druplicon Luminary","More Than a Guide, a Maestro of Drupal with a Dash of Daring!","MDI1MTUxMjIyZTMxMGUwMjEz","Code","Developer tools","[""drupal"",""cms"",""web"",""development""]","https://files.oaiusercontent.com/file-OW7qx2BYbf4EAKdbyj0YO65w?se=2123-10-19T08%3A02%3A36Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Daceb644d-fc81-441c-86e4-4eb0fa0d6e54.png&sig=bOWqXeRurZY2r%2Bf9aGO4B3LlyX14FCOkBqjrJqg7U9E%3D","Welcome to the Drupal 10 helper!","Help me develop a module,Grand Designs, Drupal Edition,Debug an error message,Is there a module for that?","https://chat.openai.com/g/g-c00COPocr"
"No Man's SkAi: Your Galactic Guide","A companion for 'No Man's Sky', offering game insights and strategies.","MDkyZjJlNTQwMzU1MmYwYjI0","Business","Customer support","[""no man's sky"",""game guide"",""gaming assistant""]","https://files.oaiusercontent.com/file-308S4bIGEL77LIzVys1MY2SN?se=2123-10-22T07%3A34%3A24Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D3f896afe-c5bd-4a53-bc80-3a58ae23a541.png&sig=tQOP/LcLoI6YqT2%2Bfw3FRaeum4Xb25geYk9AgS4%2BHmI%3D","Hello, Traveler! How can I assist you in No Man's Sky today?","How do I craft a specific item in No Man's Sky?,Can you explain the combat system in No Man's Sky?,What's the best strategy for exploring new planets?,What are the latest updates in No Man's Sky?,I am a Beginner in no man's sky,I am a Novice in no man's sky,I am an expert in no man's sky,I am Starting or am already in Permadeath.","https://chat.openai.com/g/g-hNO5b4NjE"
"レセプトのギモン答える君","レセプトについてアレコレ答えてくれます。開発中です。","MTYyNTNiNTcyODJmMDUxNDUz","Business","Customer support","[""Receipt"",""Q&A"",""Healthcare""]","https://files.oaiusercontent.com/file-5wCfsXHp2GwwGkRDiNNNUB4V?se=2123-10-23T13%3A34%3A22Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D406ab920-e368-4a39-8ea5-e57f8c7d5495.png&sig=YfB5cnKbOhTLP4OKoJhufwd9uFNXLmWg3XGxMCfuqhA%3D","いらっしゃいませ。日本の医療料金に関する質問に答えます。","詳細な記録について教えてください。,設定変更の提案を聞かせてください。,医療経営について詳しく教えてください。,詳しい診療報酬について教えてください。","https://chat.openai.com/g/g-wDZ6INdu2"
"Play Pixcel GPT","Giúp chơi Pixels","M2IxMzBkNTgyOTUwNTAwZjBk","Business","Customer support","[""pixels"",""game"",""chatbot""]","https://files.oaiusercontent.com/file-i2qS8kMrGF1QkH70hBLWiGpA?se=2123-10-23T14%3A28%3A12Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D74fc5dcc-fa91-432c-846c-8af1d0299eb0.png&sig=SJv%2BFaWmqEReRnmsXdUCZZUTQ37hLMId5qbCVtx6Vyw%3D","Chào mừng bạn đến với hỗ trợ chơi Pixels!","Hướng dẫn kết nối ví Metamask,Làm sao để hoàn thành nhiệm vụ Karen's Latte?,Tip để chơi Pixels hàng ngày,Hệ thống VIP trong Pixels là gì?","https://chat.openai.com/g/g-Zrl9H11nl"
"MyGovAdvisor","I'm a multilingual Government Agent - I'm here to assist you with any public service request","MTUyYzU3NTEyYjUzMzAwMjUz","Business","Customer Support","[""government"",""public services"",""multilingual""]","https://files.oaiusercontent.com/file-7TWho5RfNorrUpPNa7fnRJEv?se=2123-10-20T09%3A17%3A06Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D71ee4ac4-348f-4b5d-9e00-94da775c92e6.png&sig=XnPMKaxmZYahZutrb19R%2BhjjmG084Tq0J0hQ6uwmzRE%3D","Hello! To better assist you, could you please tell me the country and city you're currently in? This will help me to better assist you 🙂","What public service can I assist you with today?,Need help with government procedures? Just ask!,How can I assist you with your administrative needs?,Facing a public service challenge? I'm here to help!","https://chat.openai.com/g/g-tM60J2Qc2"
"Middle Earth Questmaster","Interactive Fantasy RPG in the Lord of the Rings universe, with DALL-E visuals.","MmYzMzE5NTAwNjM2MTUyMDIw","Business","Customer support","[""fantasy"",""rpg"",""interactive""]","https://files.oaiusercontent.com/file-VrhEzKvfu5KAc59wvbvDS0bu?se=2123-10-18T17%3A55%3A18Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D2887278e-077c-443a-83df-179dde6efb44.png&sig=2QH8miFJMbArE/j2UkTFxOsfIALJl/UU/Rex/bAoHz0%3D","Welcome to the Middle-Earth RPG adventure. Choose your race and class to begin!","Choose Elf as your character,Select Dwarf as your character,Pick Orc as your character,Opt for Hobbit as your character","https://chat.openai.com/g/g-NRx1gWtAA"
"Game Genius","Your go-to expert for gameplay walkthroughs and cheat codes.","NTA1MzEwNTEwYjEwMGEwOTA1","Business","Customer support","[""gameplay"",""walkthroughs"",""cheat codes""]","https://files.oaiusercontent.com/file-V7T9URYM5hauXakWaR5mfQEv?se=2123-10-23T17%3A53%3A10Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dd1bdf451-615f-43c5-a531-4451744acbbb.png&sig=nBsnooh7Z/MMcx3H5T9EpGbEIYEzS6MX%2BUm2oscbkSY%3D","Welcome to your gaming nostalgia trip! What can I find for you?","Any more details on the game or level?,Let's find that cheat code! Which game?,Stuck? I'm here like your local game guru.,Need help? Let's get gaming!","https://chat.openai.com/g/g-12q0jqkhd"
"Sassy Waluigi","Exuberant, catchphrase-loving Waluigi as your game guide.","MDIzODMzMzAxODBmNTMzMTIw","Business","Customer Support","[""chatbot"",""gaming"",""virtual assistant""]","https://files.oaiusercontent.com/file-2SxAsPSlHl3NY3kA3zdDtkBk?se=2123-10-21T20%3A05%3A32Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D_927d4871-6c68-4132-81ab-0d4cf2518156.jpeg&sig=cR50AxAIWwSmDqHEa6EQEm/gHzgCUp6iMhCNt%2BuMutw%3D","Wahahaha! Sassy Waluigi, your top game guide!","Waluigi, give us a victory laugh!,How would you celebrate a game win, Waluigi?,Share your sassy game insight, Waluigi!,Waluigi, time for a fan shout-out!","https://chat.openai.com/g/g-cYRQyn2PA"
"UX Viewer Helper","I analyze the look and feel of your website and give you some tips to improve the UX if needed.","MGQyNzA4MjMzMDIyMGIyYTJm","Business","Customer support","[""ux"",""website"",""design""]","https://files.oaiusercontent.com/file-5BFnrPhXRtx47ukaOTDGkOBa?se=2123-10-23T18%3A55%3A48Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D938a660f-db21-4bcd-90ea-512b17f4c7d5.png&sig=%2BXJM%2BPEczApz0x1AsQUVSQEIZhLSTF2LQbIS4F8NjEk%3D","","","https://chat.openai.com/g/g-lFiBQCjKN"
"SenpaiSidekick","Mimics users' favorite anime characters, engaging and personal.","MDIwNDU0MGQzOTU0MjgwNDM3","Business","Customer support","[""anime"",""chatbot"",""conversational""]","https://files.oaiusercontent.com/file-uTTGUUZKeKNsTQSdqu2UVpfN?se=2123-10-23T15%3A26%3A59Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D130163ce-b161-43a0-ad38-737f26f0bf1a.webp&sig=meBM3xS0HPhYUfP2L9tw%2Bq%2BBZNstiTj9vUo/407Rdr0%3D","Hi there! Which anime character can I be for you today?","Start,Be my girlfriend as [Anime Character Name],What's your opinion on [Anime/Manga Topic],I need advice on [Personal Issue/Decision],Can you suggest a good [Movie/Series/Anime] to watch?,Create Your Favorite Anime-Themed Wallpaper","https://chat.openai.com/g/g-ce5lX5IeV"
"🗣️","/🗣️","MjUxNzEyMzMyYTA3MzQyNjA5","Business","Customer support","[""chatbot"",""conversational""]","https://files.oaiusercontent.com/file-6aUS5vwrIGmeuKEhzMsiI3Yb?se=2123-10-23T20%3A04%3A18Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DIMG_5869.JPG&sig=C4PbGdvx5nLFPAZjpBdNS38IOIwCjgCIuZM%2BQfnhRJE%3D","Welcome to the Unicode command prompt library!","How do I use Unicode in command prompts?,Explain the use of Unicode in Python.,What are some common Unicode symbols?,/🗣️","https://chat.openai.com/g/g-DvsRKfUGh"
"GrootGPT","I am Groot","MzUyODBkM2I1MjE4MzUzMzM4","Business","Customer support","[""chatbot"",""conversational"",""entertainment""]","https://files.oaiusercontent.com/file-ogAEHJlgcUi0qblDJlcNDfua?se=2123-10-17T20%3A10%3A49Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D450b9c88-c7b6-4471-8de3-3ca163ae8e79.png&sig=C/d2QaPGoCrIiMDP5xRnnPF4qpV7KMZLQrQpH8wEv1U%3D","I am Groot.","I am Groot,I am Groot?,I am Groot!,Am I Groot?","https://chat.openai.com/g/g-TIlZ3yTRY"
"CompassionateGPT","Specialized assistant for communicating with cognitively impaired individuals.","MDgyMDMzNTUyNzU4NTM1MDU5","Business","Customer support","[""communication"",""cognitive"",""impairment"",""disease"",""alzheimer"",""dementia"",""assistant""]","https://files.oaiusercontent.com/file-2xxKpZntBCrbIolSJvjqEChC?se=2123-10-17T19%3A55%3A22Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dde07970e-c69d-4ac6-a20c-a1ada94d0074.png&sig=HFLHTGR3hCiBlA5J%2BAZvnuuILa3l7a%2BKP9i5wcYTv%2B8%3D","Hello, I'm here to assist with messages from cognitively impaired individuals. Just share them with me.","What is this used for?,Give me an example of your usage.","https://chat.openai.com/g/g-iAR4F9218"
"RandomGirl","You approach a random girl in a public settings - can you get her number?","MGUwNTUzMzQxNjI1MmYwMjBj","Business","Customer Support","[""dating"",""conversation"",""social""]","https://files.oaiusercontent.com/file-CPcxNvGPyN2QZP4DPrB9lCIW?se=2123-10-17T20%3A30%3A14Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D_14c43f1c-9577-4f02-81f5-d902827f2033.jpeg&sig=9mM70U0d8JhecFuifo1XUqA4D%2BM8nRpPpmUpy8zfJng%3D","[Setting description]","[ Generate a situation and an image ]","https://chat.openai.com/g/g-od2UwDNcm"
"Dr. Therabot","A therapeutic AI meant to offer free, accessible mental health advice.","MGEzNDU1MmMyYzJhMTMwYTMx","Business","Customer support","[""therapy"",""advice"",""mental health""]","https://files.oaiusercontent.com/file-5RNQAaPV3yVYfBxiIOebXqFn?se=2123-10-16T03%3A14%3A27Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D9ad1db6a-599f-41e8-8b45-6cbdbb805fe6.png&sig=5/Ms51JyCZmm84XGcvJM0bf%2Bv/OAgWiUeeG332LkC88%3D","Hello","I need to talk to someone anonymously.,I don't feel good... Please help.,How can I improve my day?,How can I keep a positive attitude?","https://chat.openai.com/g/g-kU4MMKrkP"
"Disability Advantages Assistant","Helps disabled people globally find and claim their benefits.","MjIzYjA0MjkxMDE2MzUwNDE5","Business","Customer support","[""disability"",""benefits"",""assistant""]","https://files.oaiusercontent.com/file-JtABj7LtTpZr47ELjOVNcJGH?se=2123-10-17T20%3A21%3A10Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dcabeafbc-1ade-4b19-81c4-e7276102f228.png&sig=CG6rUIwLr2jCGoAxMamief1SSMt9j%2BiewIkFnyNJi1E%3D","Hello! How can I assist you with disability benefits today?","How do I apply for disability benefits in Canada?,What benefits are available for someone with a visual impairment in Germany?,I need help with the paperwork for disability benefits in the UK.,Can you tell me about the disability benefits in Australia?","https://chat.openai.com/g/g-CZeHqwTex"
"GachaGPT","Your gacha gaming assistant. Ask about any gacha-related stuff!","MzI1MzAzMTAzMzMwMjAwYzU4","Business","Customer support","[""gacha"",""games"",""entertainment""]","https://files.oaiusercontent.com/file-oOepy0HONpHAGTZ99X45ZLwL?se=2123-10-17T13%3A47%3A04Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D_315a36ef-129d-492f-a4f5-77ee8627505c%2520%25281%2529.jpg&sig=g27kaPrv3FIrN9ldypPoqWiE13xMa9Ua1NqWAjrX5RY%3D","Hi, let's talk all things gacha games! Ask me anything related to gacha.","Can you explain the gacha system in Honkai Star Rail?,What's the best beginner's guide for FF7 Ever Crisis?,How should I use my gems in Arknights?,What are the top characters in Reverse 1999?","https://chat.openai.com/g/g-S2bqRQAm9"
"SalesGPT","Analytical and adaptable, excels in sales strategies.","MzIwMDUxMTIzOTA0MzUyNDMw","Business","Customer Support","[""Sales"",""Strategy"",""Consulting""]","https://files.oaiusercontent.com/file-mOYCHukZWkkbBPLSbJlpFUjY?se=2123-10-17T22%3A22%3A38Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dc0a87708-b154-4e72-a575-d0040143cdf1.png&sig=RlCxq%2BisvOW8FUXAzATLoBJsMPvGO9GmHQ0Pq8n2UPo%3D","Hi! Ready for some analytical sales insights today?","Insights on improving sales conversion rates?,Best practices for digital sales channels?,Craft a sales proposal for a new product.,Tactics for maintaining client relationships?","https://chat.openai.com/g/g-Sa0sXeTEQ"
"じーぴーてー","先輩のために、可愛い絵を頑張って描きます！","MDYyZTU3MGQxNjJlNTUxMTMy","Business","Customer support","[""illustration"",""kawaii"",""anime""]","https://files.oaiusercontent.com/file-CzJSmTh9mM8bWlSx6h0lZ0hN?se=2123-10-18T11%3A53%3A59Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D9dbd0193-14d6-4bf7-b3ec-fa31df5a8d58.png&sig=%2BLIO5YzizOveq8i8t3Hpm/rPPBDQHlckHmLk8MK9O9Q%3D","Hello! Ready to create some anime-style illustrations?","可愛いイラストを描いて,今日も可愛いね","https://chat.openai.com/g/g-gO6lwO4pS"
"Behavioral Predictor","Insightful advisor on interpersonal dynamics.","NTIwYTE4MDUyODA1MzgyYjMz","Business","Customer support","[""interpersonal"",""relationships"",""advisor""]","https://files.oaiusercontent.com/file-DjUKqj9VL0vjbmlJTa2qYBas?se=2123-10-17T22%3A37%3A05Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D4ab22758-09a8-46b2-9be4-2e2982872298.png&sig=r7VulsVsTGo2NbDX9upDNlINKR0esA8e%2BO2A9/XSb7A%3D","I'm here to help you understand and connect with others. Tell me about this person.","Predict how she might...,What would she think if...,How should I approach...,Is it a good idea to...","https://chat.openai.com/g/g-3kydIdYJR"
"Virtual Lawyer","A virtual lawyer with global legal knowledge, providing advice in multiple languages.","MzcwOTI3NTkzMjBhMTg1NDI4","Business","Customer support","[""virtual"",""advice"",""global""]","https://files.oaiusercontent.com/file-1Z2eg2JMu3KvDXoRwMqql9ZL?se=2123-10-17T19%3A02%3A42Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D25368241-af90-4b11-9d8d-0f051b56b3f3.png&sig=joTSKpSi6BJVqdt2X2mbDKSS12QJASdEvcTMhbhQJ6w%3D","Welcome! How can I assist you with your legal queries today?","Ask me a legal question.,Need legal advice? I'm here to help.,What legal issue can I assist you with today?,Have a question about laws? Let's discuss.","https://chat.openai.com/g/g-VhF8Sky5I"
"Star Wars: Legion Rules Assistant","Your expert on Star Wars: Legion wargame","MDUzNTAzMTMwYzM3MGMwYzEy","Business","Customer support","[""wargame"",""star wars"",""tabletop game"",""miniatures""]",,"Ready to dive into Star Wars Legion units and cards? Ask away!","Can you detail the upgrade cards for Boba Fett?,Explain the command cards for General Grievous.,How to set up a skirmish game?,Tell me how standby tokens work, please","https://chat.openai.com/g/g-dTbrmVmms"
"Chinese BaZi Fortune Teller (八字算命, 精准排盘)","Expert in BaZi astrology, offering insights using traditional Chinese theories. (精准八字排盘，大运流年解读)","M2IwMjI5MDgyOTJmMTUwMjU0","Business","Customer support","[""astrology"",""fortune telling"",""chinese culture""]","https://files.oaiusercontent.com/file-1LDRTEnOXaqaPYOmnMYcImok?se=2123-10-18T05%3A04%3A32Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D983153cf-3a1c-44f3-bbd7-160e26be26e5.png&sig=bHJIG8y7z4MjfIPQCU2ROn4PT7yhACQvZ26ModZaiLI%3D","欢迎您，让我们探索您的八字命理。","请告诉我您的生日 (含时间)，出生地点和性别,1998年7月31日14点10分，盐城，女,Please tell my destiny in English,我明年的运气怎么样","https://chat.openai.com/g/g-ZcHiHNtc5"
"One Word","Ask the magical One Word 🔮 for a funny take on your photo, DM, tweet or video. Are you game?","MDczNDM1MDgzNTMwMmUxNjJh","Business","Customer support","[""chatbot"",""entertainment"",""humor""]","https://files.oaiusercontent.com/file-FZ4UsmeBvHEJUkNirAVcZD7a?se=2123-10-18T05%3A29%3A00Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dbbcdfa39-aae7-482f-b3b5-fd29cf334bf9.png&sig=oYwIccKQCNgkhUDFKZ8E6jgqZKOiCXx0ks6%2BnqKA6OE%3D","Ready for a sarcastic summary in One Word 👀","Summarize my photo in one word,Describe this text in one word,Give me one word for my Youtube video,What's the one word for...","https://chat.openai.com/g/g-fUTiTQOwK"
"写真系AIer カルベ","写真の感想を述べるのだ","MmIyNTA1MTk1MTJmMzQxODMw","Business","Customer support","[""photo"",""comment"",""AI""]","https://files.oaiusercontent.com/file-4W6oUTflaKj46FUbMtEIAvzy?se=2123-10-23T06%3A54%3A27Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dc13856fb-d70c-43c4-a112-5db900fe41d4.png&sig=S0syhaGMEIcAcwL4UQnIm3Y74OSN5VST9KqIjGs66ks%3D","こんにちは、写真系AIerですのだ。写真のクリティックを日本語で行いますのだ！","この写真をレビューしてください,このポートレートのどこを改善すればいいの？,この写真のライティングはどうですか？,この写真の構図を講評してください","https://chat.openai.com/g/g-JDdx0NUyQ"
"TE - Tactical Empath","I'm your negotiation coach, inspired by Chris Voss.","MTcyOTMxMTI1NzM2MDkxNDE4","Business","Customer support","[""negotiation"",""empathy"",""coaching""]","https://files.oaiusercontent.com/file-Y37PS4fMMvdxN5BrEtI1U6di?se=2123-10-16T19%3A44%3A06Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D64b95342-dcc2-406f-a3d4-232c9ecce98b.png&sig=Nvz8u6wmImxP4AA3X3uHTdiPdoYIT3Wn9z0E1m8BjL8%3D","Hello! Ready to negotiate?","How should I begin a negotiation?,Can you explain tactical empathy?,What's the best way to mirror someone?,How do I handle a difficult negotiation?","https://chat.openai.com/g/g-vHPs6Whuy"
